model,power,use_shift,gamma,epsilon,accuracy,suppressed_matches,harm_rate
B30,2,True,10.0,0.05,0.12800000607967377,3.902439024390244,8.0
B30,2,True,10.0,0.075,0.00800000037997961,0.4149377593360996,2.8000000000000003
B30,2,True,10.0,0.1,0.0,0.0,0.4
B30,2,True,10.0,0.125,0.0,0.0,0.0
B30,2,True,15.0,0.0,0.9760000705718994,0.0,1.6
B30,2,True,15.0,0.025,0.5840000510215759,25.263157894736842,12.0
B30,2,True,15.0,0.05,0.13199999928474426,2.1052631578947367,12.0
B30,2,True,15.0,0.075,0.012000000104308128,1.2711864406779663,5.6000000000000005
B30,2,True,15.0,0.1,0.0,0.0,2.4
B30,2,True,15.0,0.125,0.004000000189989805,0.0,1.2
B30,2,True,20.0,0.0,0.968000054359436,0.0,2.8000000000000003
B30,2,True,20.0,0.025,0.5720000267028809,20.253164556962027,17.599999999999998
B30,2,True,20.0,0.05,0.14800000190734863,5.813953488372093,19.6
B30,2,True,20.0,0.075,0.020000001415610313,1.7391304347826086,7.199999999999999
B30,2,True,20.0,0.1,0.004000000189989805,0.0,2.0
B30,2,True,20.0,0.125,0.0,0.0,0.8
B30,2,True,25.0,0.0,0.9440000653266907,0.0,5.2
B30,2,True,25.0,0.025,0.527999997138977,21.73913043478261,23.599999999999998
B30,2,True,25.0,0.05,0.12800000607967377,5.813953488372093,22.0
B30,2,True,25.0,0.075,0.02800000086426735,2.2026431718061676,8.799999999999999
B30,2,True,25.0,0.1,0.00800000037997961,0.8298755186721992,3.5999999999999996
B30,2,True,25.0,0.125,0.0,0.0,0.8
B30,2,True,30.0,0.0,0.9360000491142273,0.0,7.199999999999999
B30,2,True,30.0,0.025,0.4880000352859497,21.875,26.400000000000002
B30,2,True,30.0,0.05,0.12400000542402267,6.289308176100629,27.200000000000003
B30,2,True,30.0,0.075,0.036000002175569534,2.7149321266968327,10.0
B30,2,True,30.0,0.1,0.00800000037997961,0.41841004184100417,4.0
B30,2,True,30.0,0.125,0.0,0.0,2.8000000000000003
B30,2,True,40.0,0.0,0.8680000305175781,0.0,11.600000000000001
B30,2,True,40.0,0.025,0.45600003004074097,21.666666666666668,33.2
B30,2,True,40.0,0.05,0.10400000214576721,5.442176870748299,31.6
B30,2,True,40.0,0.075,0.03200000151991844,2.4154589371980677,14.799999999999999
B30,2,True,40.0,0.1,0.00800000037997961,0.42194092827004215,5.2
B30,2,True,40.0,0.125,0.00800000037997961,0.8064516129032258,0.8
B30,2,True,50.0,0.0,0.8280000686645508,0.0,16.400000000000002
