model,power,use_shift,gamma,epsilon,accuracy,suppressed_matches,harm_rate
B30,2,False,15.0,0.0,0.9760000705718994,0.0,2.4
B30,2,False,15.0,0.025,0.6600000262260437,37.93103448275862,7.6
B30,2,False,15.0,0.05,0.2200000137090683,13.471502590673575,7.199999999999999
B30,2,False,15.0,0.075,0.0560000017285347,3.389830508474576,2.8000000000000003
B30,2,False,15.0,0.1,0.012000000104308128,0.4132231404958678,1.6
B30,2,False,15.0,0.125,0.004000000189989805,0.0,0.4
B30,2,False,20.0,0.0,0.968000054359436,0.0,3.2
B30,2,False,20.0,0.025,0.6320000290870667,32.87671232876712,12.8
B30,2,False,20.0,0.05,0.2600000202655792,19.774011299435028,13.600000000000001
B30,2,False,20.0,0.075,0.06800000369548798,5.627705627705628,6.4
B30,2,False,20.0,0.1,0.012000000104308128,1.2345679012345678,2.0
B30,2,False,20.0,0.125,0.004000000189989805,0.4048582995951417,1.2
B30,2,False,25.0,0.0,0.956000030040741,0.0,4.3999999999999995
B30,2,False,25.0,0.025,0.5879999995231628,32.857142857142854,16.0
B30,2,False,25.0,0.05,0.2600000202655792,18.902439024390244,14.399999999999999
B30,2,False,25.0,0.075,0.06400000303983688,8.296943231441048,6.0
B30,2,False,25.0,0.1,0.02800000086426735,2.904564315352697,3.2
B30,2,False,25.0,0.125,0.012000000104308128,1.2396694214876034,3.2
B30,2,False,30.0,0.0,0.9480000734329224,0.0,6.0
B30,2,False,30.0,0.025,0.5800000429153442,31.746031746031743,21.6
B30,2,False,30.0,0.05,0.2800000011920929,21.341463414634145,15.2
B30,2,False,30.0,0.075,0.0560000017285347,9.210526315789473,5.6000000000000005
B30,2,False,30.0,0.1,0.036000002175569534,4.149377593360995,3.2
B30,2,False,30.0,0.125,0.00800000037997961,0.8097165991902834,1.2
B30,2,False,40.0,0.0,0.9120000600814819,0.0,9.2
B30,2,False,40.0,0.025,0.5360000133514404,33.9622641509434,26.0
B30,2,False,40.0,0.05,0.2880000174045563,25.657894736842106,18.0
B30,2,False,40.0,0.075,0.09600000083446503,11.737089201877934,10.4
B30,2,False,40.0,0.1,0.036000002175569534,4.219409282700422,4.0
B30,2,False,40.0,0.125,0.012000000104308128,1.2448132780082988,3.5999999999999996
B30,2,False,50.0,0.0,0.8920000195503235,0.0,13.200000000000001
B30,2,False,50.0,0.025,0.4960000216960907,31.372549019607842,29.599999999999998
B30,2,False,50.0,0.05,0.2760000228881836,23.357664233576642,21.6
B30,2,False,50.0,0.075,0.10400000214576721,10.891089108910892,12.4
B30,2,False,50.0,0.1,0.036000002175569534,4.23728813559322,4.8
B30,2,False,50.0,0.125,0.024000000208616257,2.9535864978902953,4.8
B30,3,False,0.0,0.0,0.9920000433921814,0.0,0.0
B30,3,False,0.0,0.025,0.5160000324249268,0.0,0.0
B30,3,False,0.0,0.05,0.12800000607967377,0.0,0.0
B30,3,False,0.0,0.075,0.0,0.0,0.0
B30,3,False,0.0,0.1,0.0,0.0,0.0
B30,3,False,0.0,0.125,0.0,0.0,0.0
B30,3,False,10.0,0.0,0.9880000352859497,0.0,0.4
B30,3,False,10.0,0.025,0.6720000505447388,30.693069306930692,4.8
B30,3,False,10.0,0.05,0.18400001525878906,9.950248756218906,6.800000000000001
B30,3,False,10.0,0.075,0.036000002175569534,1.2552301255230125,2.0
B30,3,False,10.0,0.1,0.004000000189989805,0.4032258064516129,0.8
B30,3,False,10.0,0.125,0.0,0.0,0.4
B30,3,False,15.0,0.0,0.9760000705718994,0.0,1.6
B30,3,False,15.0,0.025,0.6600000262260437,28.915662650602407,9.2
B30,3,False,15.0,0.05,0.20400001108646393,10.75268817204301,8.799999999999999
B30,3,False,15.0,0.075,0.04800000041723251,3.004291845493562,3.5999999999999996
B30,3,False,15.0,0.1,0.012000000104308128,1.639344262295082,2.4
B30,3,False,15.0,0.125,0.0,0.0,0.4
B30,3,False,20.0,0.0,0.9720000624656677,0.0,2.0
B30,3,False,20.0,0.025,0.6480000019073486,34.66666666666667,12.8
B30,3,False,20.0,0.05,0.24400001764297485,21.85792349726776,11.600000000000001
B30,3,False,20.0,0.075,0.04000000283122063,5.46218487394958,3.2
B30,3,False,20.0,0.1,0.00800000037997961,1.214574898785425,1.2
B30,3,False,20.0,0.125,0.0,0.40650406504065045,1.6
B30,3,False,25.0,0.0,0.9600000381469727,0.0,4.0
B30,3,False,25.0,0.025,0.5760000348091125,34.32835820895522,18.8
B30,3,False,25.0,0.05,0.25200000405311584,20.238095238095237,14.000000000000002
B30,3,False,25.0,0.075,0.06000000238418579,10.0,6.4
B30,3,False,25.0,0.1,0.01600000075995922,1.639344262295082,2.0
B30,3,False,25.0,0.125,0.00800000037997961,0.40816326530612246,2.0
B30,3,False,30.0,0.0,0.9480000734329224,0.0,5.2
B30,3,False,30.0,0.025,0.5560000538825989,33.84615384615385,20.4
B30,3,False,30.0,0.05,0.2600000202655792,20.37037037037037,16.400000000000002
B30,3,False,30.0,0.075,0.07200000435113907,10.50228310502283,8.799999999999999
B30,3,False,30.0,0.1,0.024000000208616257,1.6597510373443984,2.8000000000000003
B30,3,False,30.0,0.125,0.012000000104308128,0.8097165991902834,1.2
B30,3,False,40.0,0.0,0.9280000329017639,0.0,6.4
B30,3,False,40.0,0.025,0.5440000295639038,37.5,26.400000000000002
B30,3,False,40.0,0.05,0.2880000174045563,23.64864864864865,18.8
B30,3,False,40.0,0.075,0.07200000435113907,10.232558139534884,8.799999999999999
B30,3,False,40.0,0.1,0.036000002175569534,3.75,3.5999999999999996
B30,3,False,40.0,0.125,0.012000000104308128,1.2396694214876034,3.2
B30,3,False,50.0,0.0,0.9080000519752502,0.0,9.6
B30,3,False,50.0,0.025,0.5,34.61538461538461,29.599999999999998
B30,3,False,50.0,0.05,0.2639999985694885,23.357664233576642,22.0
B30,3,False,50.0,0.075,0.08800000697374344,10.90047393364929,10.8
B30,3,False,50.0,0.1,0.036000002175569534,4.310344827586207,6.4
B30,3,False,50.0,0.125,0.020000001415610313,2.4691358024691357,2.8000000000000003
B30,2,True,0.0,0.0,0.9920000433921814,0.0,0.0
B30,2,True,0.0,0.025,0.527999997138977,0.0,0.0
B30,2,True,0.0,0.05,0.10000000149011612,0.0,0.0
B30,2,True,0.0,0.075,0.004000000189989805,0.0,0.0
