model,power,use_shift,gamma,epsilon,accuracy,suppressed_matches,harm_rate
B30,3,True,25.0,0.125,0.12400000542402267,18.8,0.0
B30,3,True,30.0,0.0,0.9520000219345093,0.0,4.3999999999999995
B30,3,True,30.0,0.025,0.8040000200271606,66.95652173913044,4.0
B30,3,True,30.0,0.05,0.6160000562667847,64.28571428571429,1.6
B30,3,True,30.0,0.075,0.4480000138282776,50.8,0.0
B30,3,True,30.0,0.1,0.2760000228881836,35.6,0.0
B30,3,True,30.0,0.125,0.19600000977516174,28.4,0.0
B30,3,True,40.0,0.0,0.940000057220459,0.0,6.4
B30,3,True,40.0,0.025,0.7880000472068787,69.82758620689656,3.5999999999999996
B30,3,True,40.0,0.05,0.656000018119812,69.54545454545455,2.4
B30,3,True,40.0,0.075,0.5440000295639038,59.43775100401606,0.0
B30,3,True,40.0,0.1,0.3840000033378601,45.6,0.0
B30,3,True,40.0,0.125,0.29600000381469727,39.2,0.0
B30,3,True,50.0,0.0,0.9200000166893005,0.0,9.2
B30,3,True,50.0,0.025,0.7920000553131104,70.53571428571429,6.4
B30,3,True,50.0,0.05,0.7000000476837158,69.95515695067265,2.0
B30,3,True,50.0,0.075,0.5760000348091125,64.2570281124498,0.4
B30,3,True,50.0,0.1,0.4880000352859497,54.800000000000004,0.0
B30,3,True,50.0,0.125,0.4240000247955322,46.400000000000006,0.0
